Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
100.4998105,-0.865066621,centroid_0,Stasiun Maritim Teluk Bayur ,2012-07-24,177.0066986,21.2585938149998,0.12,Hujan Ringan,183.7120021,3.062841949999844,0.02,Tidak terdefenisi,322.1759269,13.0,0,Tidak terdefenisi,,,
100.4941317,-0.86808408,centroid_1,Stasiun Maritim Teluk Bayur ,2015-05-14,177.0066986,24.35358093999972,0.14,Hujan Ringan,183.7120021,14.497175419999822,0.08,Tidak terdefenisi,322.1759269,22.5,0,Tidak terdefenisi,,,
100.2707124,-0.457451228,centroid_2,Stasiun Klimatologi Padang Pariaman,2012-07-24,177.4686317,9.161942962000085,0.05,Tidak terdefenisi,133.988853,0.9957300999999574,0.01,Tidak terdefenisi,233.4647581,0.0,0,Tidak terdefenisi,,,
100.2707124,-0.457451228,centroid_3,Stasiun Klimatologi Padang Pariaman,2018-12-10,177.4686317,88.38370645300017,0.5,Hujan Lebat,133.988853,56.43067334999995,0.42,Hujan Ringan,233.4647581,8.399999999999915,0,Tidak terdefenisi,,GPM,
100.1842438,-0.312075145,centroid_4,Stasiun Klimatologi Padang Pariaman,2021-01-09,191.4227006,121.13589831300014,0.63,Hujan Lebat,149.1852903,33.85953521000002,0.23,Hujan Ringan,233.4647581,167.99999999999994,0,Tidak terdefenisi,,Tidak terdefenisi,6.0
103.0555409,-4.096976768,centroid_5,Stasiun Meteorologi Fatmawati Soekarno,2011-04-25,129.7374882,88.96322746899993,0.69,Hujan Lebat,144.9250635,56.52357471,0.39,Hujan Ringan,200.1755179,0.0,0,Tidak terdefenisi,,Hujan Ringan,38.0
102.6551064,-3.920483646,centroid_6,Stasiun Meteorologi Fatmawati Soekarno,2020-10-05,149.6724414,86.42553065200009,0.58,Hujan Lebat,178.858539,22.433973389999984,0.13,Hujan Ringan,200.1755179,0.0,0,Tidak terdefenisi,,Hujan Lebat,49.0
103.1089597,-3.885428574,centroid_7,Stasiun Meteorologi Fatmawati Soekarno,2014-03-18,138.2742873,20.47215162099996,0.15,Hujan Ringan,158.9676765,13.5588290640001,0.09,Tidak terdefenisi,200.1755179,15.900000000000016,0,Tidak terdefenisi,,,
103.1089597,-3.885428574,centroid_8,Stasiun Meteorologi Fatmawati Soekarno,2020-06-21,138.2742873,16.494824822000012,0.12,Hujan Ringan,158.9676765,9.614999597000114,0.06,Tidak terdefenisi,200.1755179,24.2,0,Tidak terdefenisi,,GSMaP,
102.5337756,-3.713668936,centroid_9,Stasiun Meteorologi Fatmawati Soekarno,2020-11-24,146.7964336,133.15155587279995,0.91,Hujan Lebat,166.6278029,22.093244790000057,0.13,Hujan Ringan,200.1755179,161.20000000000002,0,Tidak terdefenisi,,Tidak terdefenisi,24.0
102.241437,-3.196778976,centroid_10,Stasiun Meteorologi Fatmawati Soekarno,2012-12-15,132.914924,109.86617745699988,0.83,Hujan Lebat,126.1026693,50.23521118199997,0.4,Hujan Ringan,200.1755179,61.0,0,Tidak terdefenisi,,Hujan Ringan,52.0
102.3591858,-3.199795443,centroid_11,Stasiun Meteorologi Fatmawati Soekarno,2016-04-08,142.7485395,16.721056397000154,0.12,Hujan Ringan,128.6199133,12.716374960000046,0.1,Tidak terdefenisi,200.1755179,16.6,0,Tidak terdefenisi,,Hujan Lebat,16.0
105.0046572,-5.638906435,centroid_12,Stasiun Meteorologi Maritim Panjang,2014-11-26,152.2355231,106.83608491599996,0.7,Hujan Lebat,176.1587593,24.87811308000003,0.14,Hujan Ringan,146.3962706,1.100000000000016,0,Tidak terdefenisi,,,
104.62723,-5.445525723,centroid_13,Stasiun Meteorologi Radin Inten II,2014-11-05,129.6554585,56.86636723000002,0.44,Hujan Ringan,142.9510686,12.001082839999984,0.08,Tidak terdefenisi,153.5859745,0.0,0,Tidak terdefenisi,,Stasiun,
104.3438292,-5.212548102,centroid_14,Stasiun Meteorologi Radin Inten II,2020-08-04,136.3818159,27.782348250999856,0.2,Hujan Ringan,130.1759541,10.77474336000007,0.08,Tidak terdefenisi,153.5859745,0.0,0,Tidak terdefenisi,,Tidak terdefenisi,92.0
104.3438292,-5.212548102,centroid_15,Stasiun Meteorologi Radin Inten II,2020-09-30,136.3818159,11.15912929599986,0.08,Tidak terdefenisi,130.1759541,0.079124436000071,0.0,Tidak terdefenisi,153.5859745,0.0,0,Tidak terdefenisi,,Hujan Ringan,0.0
